Date,vol,por,bmw,ret_vol,ret_por,ret_bmw,sq_vol,sq_por,sq_bmw,q_vol,q_por,q_bmw
2019-01-02,117.78248596191406,41.21618270874024,55.6685676574707,-1.9147792540484487,-1.2780720973446402,-1.3578421773440041,3.6663795917343336,1.6334682860109275,1.843735378574306,1116700.0,658583.0,1429230.0
2019-01-03,116.48589324951172,40.65024566650391,55.11779022216797,-1.1008365987635993,-1.3730942679374247,-0.9893867553619762,1.2118412171774098,1.8853878686426124,0.9788861516856989,968713.0,397618.0,1426463.0
2019-01-04,121.43024444580078,42.67144393920898,57.24107360839844,4.244592249207635,4.972167423751994,3.8522650811506853,18.01656336203353,24.722448889820544,14.839946255452896,1177680.0,588757.0,1857639.0
2019-01-07,121.56854248046876,42.978660583496094,57.568355560302734,0.11389092997313721,0.7199583982318236,0.571760680352229,0.012971143930146044,0.5183400951845332,0.3269102755968438,936596.0,366768.0,1238553.0
2019-01-08,123.6085205078125,43.73862838745117,57.64019012451172,1.6780476147203016,1.7682445046854456,0.12478133778501821,2.815843797268494,3.126688628350277,0.015570382259418813,1517810.0,623204.0,1865750.0
2019-01-09,126.61661529541016,44.95134735107422,58.23088073730469,2.4335658862671528,2.7726497339614298,1.0247894941307178,5.922242922803233,7.687586547236387,1.0501935072806925,1370289.0,561648.0,1921526.0
2019-01-10,125.26815795898438,44.95134735107422,57.89562225341797,-1.0649924050486481,0.0,-0.5757400191131579,1.1342088228113039,0.0,0.33147656960841937,1000029.0,373678.0,1569810.0
2019-01-11,122.8997039794922,44.54711151123047,57.33686447143555,-1.8907071182986956,-0.8992741345139943,-0.9651123180551613,3.574773407185358,0.8086939690058935,0.9314417864618068,1507978.0,432453.0,2009338.0
2019-01-14,124.57662200927734,44.43392181396485,57.145286560058594,1.3644605930580367,-0.2540898689628479,-0.33412694109283825,1.8617527100082891,0.06456166150955722,0.111640812764057,1072599.0,534725.0,1360714.0
2019-01-15,125.38916015625,44.87049865722656,57.16923904418945,0.6522396689421672,0.982530520464886,0.04191506521835642,0.4254165857417879,0.9653662236449997,0.001756872692259072,1276540.0,462254.0,1446376.0
2019-01-16,125.25086212158205,45.22623062133789,57.09739685058594,-0.11029504822874792,0.7927969930283663,-0.12566582099856616,0.012164997663781828,0.6285270721548194,0.01579189856724367,699978.0,322382.0,1296314.0
2019-01-17,123.52206420898438,44.66029739379883,56.881874084472656,-1.3802682738578764,-1.251338481593589,-0.37746513501704104,1.9051405078186017,1.565847995516949,0.14247992815343302,926635.0,333683.0,1319472.0
2019-01-18,125.90779876708984,45.29090881347656,58.54218673706055,1.9314238094896963,1.4120179588533066,2.9188782530657154,3.7303979318636906,1.9937947161242582,8.519850256219963,1680219.0,522415.0,2590438.0
2019-01-21,125.23358154296876,44.80582046508789,58.29474258422852,-0.5354848791918609,-1.0710501535450168,-0.42267664845423436,0.2867440558431219,1.147148431408804,0.17865554914850443,520991.0,259165.0,739929.0
2019-01-22,124.12716674804688,44.40158462524414,58.055274963378906,-0.883480917250834,-0.9021949283547381,-0.41078768038750324,0.780538531146375,0.813955688749011,0.16874651835814553,671066.0,346628.0,1068277.0
2019-01-23,122.96885681152344,43.85182189941406,57.65616226196289,-0.9331639212184495,-1.2381601478194004,-0.6874701767716651,0.8707949038637927,1.5330405516481596,0.47261524395046445,858314.0,316333.0,1380855.0
2019-01-24,125.8040771484375,44.54711151123047,58.3665885925293,2.3056409650612952,1.585543272093104,1.2321776245504568,5.31598025976878,2.513947467679707,1.5182616984428063,1333987.0,426083.0,1419799.0
2019-01-25,131.07688903808594,46.76233673095703,59.348411560058594,4.1912885569098,4.9727696018362355,1.6821661008554534,17.566899767283036,24.728437512946513,2.8296827908672393,2125332.0,853338.0,2173838.0
2019-01-28,129.43453979492188,46.5521354675293,59.05305862426758,-1.2529662972752265,-0.44950975105694235,-0.4976593779466687,1.5699245421075911,0.20205901629527429,0.24766485645826525,849954.0,475467.0,1335145.0
2019-01-29,127.60201263427734,46.06704711914063,58.94928741455078,-1.4157945503171065,-1.0420324299129535,-0.17572537669395816,2.004474208707618,1.0858315849902944,0.030879408014233493,1086275.0,450751.0,1115739.0
2019-01-30,127.42913818359376,45.69514846801758,58.534217834472656,-0.13547940750673337,-0.8072986535499704,-0.7041129728324269,0.018354669858375524,0.6517311160235952,0.49577507851091795,671151.0,268167.0,1187607.0
2019-01-31,128.46641540527344,45.9215202331543,58.637977600097656,0.8140031679294779,0.49539562234961476,0.17726343575379389,0.6626011573992259,0.24541682264316214,0.03142232565523941,1309165.0,377753.0,1648320.0
