Date,POR,VW,BMW,Vol_POR,Vol_VW,Vol_BMW
2011-01-06,38.283287048339844,93.20264434814453,36.30914306640625,639169.0,900440.0,2101823.0
2011-01-07,40.19285583496094,95.44219970703125,35.95150375366211,1377840.0,895577.0,2776312.0
2011-01-10,39.98579788208008,94.69568634033203,35.442325592041016,723082.0,545399.0,1950108.0
2011-01-11,41.498497009277344,97.94303894042969,36.16366195678711,774240.0,1094623.0,2540226.0
2011-01-12,42.03339385986328,97.38314056396484,35.95756912231445,858445.0,966227.0,2220002.0
2011-01-13,41.80332946777344,93.8371810913086,34.96345901489258,1146798.0,1243146.0,3123094.0
2011-01-14,43.160728454589844,93.87450408935547,35.72722625732422,631378.0,867704.0,4078219.0
2011-01-17,42.1024284362793,92.75474548339844,35.490821838378906,507673.0,817523.0,1615997.0
2011-01-18,43.05145263671875,91.78428649902344,35.6120491027832,637629.0,1121039.0,3142418.0
2011-01-19,41.11312484741211,90.81378936767578,35.07257080078125,943045.0,1175736.0,4434169.0
2011-01-20,39.06552505493164,86.63329315185547,33.6480827331543,1462085.0,2411265.0,4670268.0
2011-01-21,39.0310173034668,85.1029281616211,33.76326370239258,1316802.0,2301337.0,5366862.0
2011-01-24,37.84615707397461,86.33467864990234,33.478363037109375,1355018.0,2161676.0,2825547.0
2011-01-25,36.92588806152344,85.36421966552734,33.99360275268555,956069.0,1218217.0,2587932.0
2011-01-26,39.537166595458984,88.16366577148438,34.520957946777344,969873.0,1148580.0,3016559.0
2011-01-27,39.16905975341797,88.1263427734375,34.73917770385742,646539.0,1201125.0,2516008.0
2011-01-28,39.686710357666016,89.88065338134766,34.61188507080078,759944.0,1130516.0,3788334.0
2011-01-31,39.019508361816406,88.08900451660156,33.99360275268555,798413.0,1082802.0,2796644.0
2011-02-01,39.726966857910156,88.20098876953125,34.254249572753906,643920.0,888175.0,2394850.0
2011-02-02,37.88642501831055,86.4466781616211,34.23000717163086,1202430.0,1313535.0,3190674.0
2011-02-03,38.392581939697266,86.5959701538086,34.751304626464844,1036264.0,948357.0,2485234.0
2011-02-04,38.156761169433594,86.11074829101562,34.46034622192383,496184.0,693025.0,1952374.0
2011-02-07,38.076229095458984,88.83551788330078,35.672672271728516,728736.0,891019.0,2575937.0
2011-02-08,39.54291534423828,91.74694061279297,37.333560943603516,931560.0,1460293.0,5588838.0
2011-02-09,39.69245147705078,92.12020111083984,37.15170669555664,1080043.0,905696.0,3492106.0
2011-02-10,39.606178283691406,93.23995971679688,37.40629577636719,602170.0,649767.0,2534881.0
2011-02-11,39.916770935058594,95.70347595214844,38.273109436035156,693467.0,1147553.0,2734862.0
2011-02-14,40.164100646972656,94.5463638305664,38.273109436035156,615876.0,760764.0,2370599.0
2011-02-15,38.513362884521484,91.26170349121094,37.56996154785156,970749.0,1139252.0,2410165.0
2011-02-16,38.97349166870117,91.82158660888672,37.37598419189453,731006.0,1342026.0,3256747.0
2011-02-17,38.19126510620117,90.36589050292969,37.00016784667969,853963.0,1212533.0,2799679.0
2011-02-18,38.70316696166992,89.32076263427734,36.70921325683594,484742.0,880900.0,2418461.0
2011-02-21,37.75988006591797,87.60377502441406,36.551605224609375,631554.0,848449.0,2072955.0
2011-02-22,37.59308624267578,90.10458374023438,36.63040542602539,1148270.0,1073530.0,2184646.0
2011-02-23,35.430450439453125,86.52133178710938,35.33928680419922,1245707.0,1229461.0,2859988.0
2011-02-24,31.634328842163086,83.94584655761719,34.55126953125,5140306.0,1631534.0,3591172.0
2011-02-25,33.24480438232422,89.1341323852539,35.58174514770508,1727484.0,1856985.0,2662872.0
2011-02-28,33.02623748779297,91.74694061279297,35.63024139404297,1244148.0,1214779.0,2061073.0
2011-03-01,32.52009201049805,90.2912368774414,36.16972732543945,882475.0,1262080.0,3450012.0
2011-03-02,32.35904312133789,88.98483276367188,35.157432556152344,1112134.0,1311207.0,3454511.0
2011-03-03,32.3935546875,88.87284851074219,35.21198654174805,630951.0,866325.0,2300279.0
2011-03-04,32.036949157714844,87.41714477539062,35.02407455444336,656379.0,773199.0,3265392.0
2011-03-07,32.197994232177734,86.55863952636719,34.99983215332031,531697.0,867728.0,2155275.0
2011-03-08,32.80192947387695,88.5742416381836,35.13924789428711,642898.0,863609.0,2115514.0
2011-03-09,33.04349899291992,88.42494201660156,35.2422981262207,775104.0,998133.0,2655032.0
2011-03-10,32.31878662109375,85.25222778320312,34.62400817871094,752885.0,1792626.0,4850780.0
2011-03-11,32.04269790649414,85.326904296875,34.12696075439453,525400.0,931884.0,2706899.0
2011-03-14,31.13393211364746,84.5057144165039,33.82387924194336,960368.0,961064.0,2718095.0
2011-03-15,29.48894500732422,81.3330078125,32.908573150634766,1735305.0,2851338.0,5671440.0
2011-03-16,29.16110610961914,79.5787124633789,32.181175231933594,981684.0,1562950.0,3765636.0
2011-03-17,30.018102645874023,80.10126495361328,32.811580657958984,993906.0,1422942.0,3745805.0
2011-03-18,31.381256103515625,81.1463851928711,33.52079391479492,1325044.0,1994230.0,6405214.0
2011-03-21,31.317981719970703,83.19931030273438,33.605655670166016,805070.0,1156355.0,3129613.0
2011-03-22,31.208709716796875,81.85558319091797,33.09041976928711,414257.0,885392.0,2586977.0
2011-03-23,31.317981719970703,82.26617431640625,33.50260543823242,520495.0,875184.0,2922312.0
2011-03-24,32.4453239440918,84.43106079101562,34.91496658325195,796366.0,1027668.0,3672785.0
2011-03-25,32.336036682128906,84.39375305175781,34.830108642578125,580682.0,744745.0,1782525.0
2011-03-28,34.51018142700195,83.72188568115234,34.76948928833008,2915926.0,971081.0,2058266.0
2011-03-29,33.05500030517578,83.75920104980469,34.78767013549805,2742082.0,555205.0,2294273.0
2011-03-30,32.23037338256836,86.07341766357422,35.49687957763672,3181824.0,1143271.0,2296540.0
2011-03-31,31.093225479125977,85.43887329101562,35.6120491027832,3395734.0,940551.0,2365321.0
2011-04-01,30.608766555786133,86.52133178710938,37.10927963256836,2801264.0,765925.0,3383227.0
2011-04-04,30.948564529418945,87.26783752441406,36.618289947509766,3167272.0,665430.0,2114657.0
2011-04-05,31.375835418701172,87.4917984008789,36.97592544555664,3144273.0,787716.0,2382554.0
2011-04-06,31.066308975219727,87.23051452636719,36.86075210571289,2397214.0,742689.0,2689580.0
2011-04-07,31.261445999145508,85.326904296875,35.842403411865234,2697737.0,828906.0,4163243.0
2011-04-08,30.54821014404297,83.60990905761719,35.484764099121094,5944992.0,1171478.0,2776722.0
2011-04-11,29.61628532409668,82.45280456542969,34.61188507080078,2163153.0,1573574.0,3165738.0
2011-04-12,29.162099838256836,81.10908508300781,34.33305358886719,1753848.0,1180172.0,2673787.0
2011-04-13,29.98299789428711,83.31130981445312,34.90890121459961,2020887.0,1097432.0,2496512.0
2011-04-14,30.393442153930664,83.8338623046875,35.121063232421875,1576564.0,773171.0,1622783.0
2011-04-15,29.81814193725586,84.13246154785156,35.23017501831055,1230982.0,961938.0,2658288.0
2011-04-18,28.203264236450195,83.08734893798828,34.678565979003906,2299145.0,1010617.0,2327710.0
2011-04-19,28.596887588500977,84.3564224243164,35.63630676269531,1323992.0,757263.0,2455377.0
2011-04-20,29.693660736083984,88.38761901855469,36.69102478027344,1659917.0,1465294.0,2693796.0
2011-04-21,29.777774810791016,88.53691101074219,36.97592544555664,849622.0,801125.0,1683593.0
2011-04-22,29.777774810791016,88.53691101074219,36.97592544555664,849622.0,801125.0,1683593.0
2011-04-25,29.777774810791016,88.53691101074219,36.97592544555664,849622.0,801125.0,1683593.0
2011-04-26,30.420366287231445,90.10458374023438,37.40629577636719,1166199.0,863418.0,1347059.0
2011-04-27,32.20682907104492,94.43440246582031,37.545711517333984,4027530.0,2911134.0,2706143.0
2011-04-28,32.72829818725586,97.79373168945312,38.29735565185547,1735516.0,1880637.0,2787943.0
2011-04-29,32.923431396484375,99.2867660522461,38.59437561035156,1126741.0,1093049.0,1741289.0
2011-05-02,33.004173278808594,100.59317016601562,39.06112289428711,952053.0,1352047.0,2321406.0
2011-05-03,32.70811080932617,98.91349029541016,38.41252899169922,1839949.0,3363717.0,2775566.0
2011-05-04,32.163082122802734,96.3009262084961,37.79424285888672,1611882.0,2114795.0,5808821.0
2011-05-05,31.941051483154297,97.7439193725586,37.19413757324219,1170993.0,1511413.0,3546100.0
2011-05-06,32.34477233886719,99.03500366210938,38.079139709472656,1334110.0,1135354.0,3851643.0
2011-05-09,32.260650634765625,96.90850067138672,37.14564895629883,871678.0,982885.0,3179012.0
2011-05-10,32.70138168334961,99.1109619140625,37.98821258544922,1118964.0,966578.0,2905464.0
2011-05-11,33.16566848754883,98.31351470947266,38.29129409790039,1722344.0,771662.0,6560795.0
2011-05-12,32.381771087646484,97.66796875,38.3155403137207,1144431.0,831640.0,15639814.0
2011-05-13,32.20682907104492,97.55403900146484,38.28459548950195,900823.0,662099.0,2457148.0
2011-05-16,32.10253143310547,96.79457092285156,38.086551666259766,936416.0,1087856.0,2023599.0
2011-05-17,31.5810546875,94.2123794555664,37.486228942871094,1004482.0,1060939.0,2258542.0
2011-05-18,31.64834213256836,94.47819519042969,37.90707015991211,777344.0,865119.0,1888415.0
2011-05-19,32.05542755126953,95.88320922851562,38.358863830566406,957325.0,1050653.0,2377335.0
2011-05-20,31.658437728881836,94.85792541503906,37.73997116088867,924428.0,2249059.0,5738738.0
2011-05-23,30.68951416015625,91.70611572265625,36.59502410888672,1335551.0,1157433.0,2760383.0
2011-05-24,31.33209800720215,93.07317352294922,37.30674743652344,940796.0,914129.0,2139999.0
2011-05-25,31.446489334106445,94.2123794555664,37.597633361816406,1228059.0,1024634.0,1954010.0
2011-05-26,31.17397117614746,92.46559143066406,36.94779586791992,1079183.0,909979.0,2733454.0
2011-05-27,32.0419807434082,94.51616668701172,37.56668472290039,925970.0,893001.0,1846888.0
2011-05-30,31.93767738342285,93.98452758789062,37.64714050292969,344797.0,422061.0,658108.0
2011-05-31,32.51298522949219,93.71871948242188,38.049415588378906,966279.0,2811542.0,2096293.0
2011-06-01,32.563453674316406,94.44021606445312,37.51097869873047,832796.0,1326617.0,2064142.0
2011-06-02,32.169822692871094,93.376953125,37.2201042175293,461603.0,686860.0,1915722.0
2011-06-03,32.19673156738281,93.22505950927734,37.312931060791016,538389.0,666577.0,1760603.0
2011-06-06,31.930952072143555,93.56681823730469,37.5914421081543,526453.0,555566.0,1579540.0
2011-06-07,31.692081451416016,93.49088287353516,37.33150100708008,670039.0,606048.0,1379774.0
2011-06-08,31.429658889770508,93.98452758789062,37.75234603881836,784879.0,914949.0,2859053.0
2011-06-09,32.095802307128906,96.83256530761719,38.946815490722656,1043400.0,1394049.0,4258202.0
2011-06-10,31.604610443115234,95.3515853881836,38.5816650390625,1089353.0,1178812.0,2748506.0
2011-06-13,31.57433319091797,96.11105346679688,38.68687057495117,319888.0,391722.0,1149645.0
2011-06-14,31.735820770263672,97.51605987548828,39.23768615722656,750116.0,809548.0,2637256.0
2011-06-15,31.702177047729492,97.59202575683594,38.60641860961914,964302.0,1368242.0,2449543.0
2011-06-16,31.94441032409668,98.35149383544922,39.26244354248047,1578388.0,999244.0,2907755.0
2011-06-17,32.169822692871094,98.95907592773438,39.72042465209961,1448971.0,2126191.0,5171504.0
2011-06-20,33.01979446411133,100.25016021728516,39.54713439941406,1067361.0,946405.0,2213674.0
2011-06-21,34.64494323730469,101.69316101074219,40.13507843017578,1666471.0,1142196.0,2594437.0
2011-06-22,34.79453659057617,101.08558654785156,40.469276428222656,1282659.0,845726.0,3423654.0
2011-06-23,35.04612731933594,100.25016021728516,40.357879638671875,1337990.0,837365.0,2965074.0
2011-06-24,35.882503509521484,102.4146728515625,41.5461540222168,1534883.0,1579268.0,4747099.0
2011-06-27,35.7805061340332,103.28804779052734,41.93605422973633,841447.0,865093.0,2061224.0
2011-06-28,36.35849380493164,107.16136932373047,42.76536178588867,996784.0,1692811.0,2638323.0
2011-06-29,36.99767303466797,108.37650299072266,42.61682891845703,1274247.0,1519037.0,3465572.0
2011-06-30,37.194862365722656,108.1106948852539,42.58588409423828,916366.0,1131974.0,2978742.0
2011-07-01,37.51444625854492,108.45246887207031,41.942237854003906,1141239.0,704466.0,2556578.0
2011-07-04,39.1532096862793,110.69288635253906,42.59207534790039,1384846.0,643502.0,1300389.0
2011-07-05,38.75202178955078,111.9080581665039,42.573509216308594,1083062.0,1067948.0,1776463.0
2011-07-06,38.384830474853516,112.24982452392578,41.97318649291992,818124.0,1011817.0,2342908.0
2011-07-07,38.956016540527344,113.0093002319336,42.87676239013672,647491.0,760498.0,2774569.0
2011-07-08,38.84721755981445,112.89534759521484,42.40022277832031,1278164.0,1445171.0,2415872.0
2011-07-11,36.834468841552734,109.1739501953125,41.310970306396484,1615390.0,1577814.0,2667642.0
2011-07-12,37.11326599121094,109.78156280517578,41.61423110961914,2085801.0,2062208.0,5383859.0
2011-07-13,37.70484924316406,111.56629180908203,43.43376922607422,968358.0,1409104.0,3597249.0
2011-07-14,37.79324722290039,111.4903335571289,43.941261291503906,787938.0,1046779.0,3657786.0
2011-07-15,38.50722885131836,114.68012237548828,44.97480392456055,1103911.0,1670962.0,3756090.0
2011-07-18,37.711647033691406,112.21183776855469,44.00933837890625,871050.0,1193536.0,2262233.0
2011-07-19,38.7384147644043,114.52823638916016,44.56014633178711,678951.0,812078.0,1712031.0
2011-07-20,38.6976203918457,114.18647766113281,44.52920150756836,824550.0,962141.0,1865206.0
2011-07-21,38.201236724853516,110.19924926757812,44.05885696411133,942077.0,2286493.0,2878589.0
2011-07-22,38.96281433105469,113.0093002319336,44.30021286010742,531900.0,1144835.0,1644125.0
2011-07-25,39.64958953857422,113.04723358154297,45.50086212158203,808341.0,808168.0,2432193.0
2011-07-26,39.23480224609375,111.4903335571289,44.67774200439453,900606.0,973790.0,2356886.0
2011-07-27,38.33042907714844,109.40181732177734,43.75558853149414,805192.0,1464184.0,3332609.0
2011-07-28,36.70527648925781,104.84498596191406,43.47709274291992,1789881.0,3940360.0,3278654.0
2011-07-29,36.50128173828125,105.90821838378906,43.210960388183594,1207974.0,2022896.0,2231679.0
2011-08-01,35.9640998840332,104.88294219970703,41.90510177612305,899804.0,1587848.0,2824591.0
2011-08-02,34.63814163208008,100.59193420410156,40.82823944091797,1636338.0,1778920.0,4547803.0
2011-08-03,33.142189025878906,95.92118835449219,40.568302154541016,2087613.0,2909073.0,4093606.0
2011-08-04,31.619033813476562,92.12383270263672,37.91945266723633,2159080.0,2727917.0,5965142.0
2011-08-05,30.857458114624023,88.02269744873047,37.43052291870117,2401510.0,3595220.0,6102743.0
2011-08-08,27.8553524017334,82.66841125488281,34.12564468383789,2911636.0,3313446.0,7467791.0
2011-08-09,28.80052375793457,85.51643371582031,36.28557205200195,4338076.0,3564892.0,9731294.0
2011-08-10,28.259939193725586,83.08612823486328,34.42271423339844,2476673.0,3982776.0,7388724.0
2011-08-11,29.851085662841797,86.65564727783203,35.68525695800781,1787894.0,2406331.0,5738880.0
2011-08-12,31.615633010864258,90.60488891601562,36.72499465942383,1458850.0,2279737.0,4424046.0
2011-08-15,31.551036834716797,88.36444854736328,36.706424713134766,1032571.0,1537041.0,2643815.0
2011-08-16,30.69426155090332,88.74418640136719,36.434112548828125,1156469.0,1442937.0,3086059.0
2011-08-17,31.15665054321289,87.60498809814453,36.36603546142578,893366.0,1307525.0,2430044.0
2011-08-18,29.41250228881836,81.49124145507812,33.51294708251953,1389048.0,2366598.0,5909122.0
2011-08-19,28.103544235229492,79.40270233154297,32.36800003051758,2009898.0,3498577.0,7542802.0
2011-08-22,28.1307430267334,77.31415557861328,31.0002498626709,1065078.0,1964237.0,5743470.0
2011-08-23,27.50516128540039,79.28877258300781,31.792430877685547,1478275.0,2037401.0,4907408.0
2011-08-24,28.824317932128906,82.93423461914062,33.15398406982422,1234860.0,1891922.0,4400397.0
2011-08-25,28.372133255004883,81.87096405029297,33.308712005615234,1127066.0,2130266.0,5235590.0
2011-08-26,28.48773193359375,82.89625549316406,33.45105743408203,1186413.0,1616420.0,3312430.0
2011-08-29,30.02788734436035,84.41519927978516,33.673858642578125,815502.0,1006749.0,2340070.0
2011-08-30,31.078449249267578,84.90885925292969,33.57483673095703,1082245.0,1198232.0,2713792.0
2011-08-31,32.05082321166992,88.06065368652344,34.87450408935547,1089622.0,1606751.0,4129537.0
2011-09-01,31.45244026184082,87.45308685302734,35.21489715576172,1095651.0,1337425.0,4086319.0
2011-09-02,30.432472229003906,82.93423461914062,33.5562629699707,977827.0,1827265.0,3240227.0
2011-09-05,28.538726806640625,79.40270233154297,31.482982635498047,878300.0,1715213.0,4449885.0
2011-09-06,28.4979248046875,78.79510498046875,31.35301399230957,1032110.0,1739875.0,4123690.0
2011-09-07,30.197879791259766,83.35194396972656,33.24063491821289,922200.0,1408195.0,3630093.0
2011-09-08,29.895288467407227,81.9848861694336,32.98688888549805,676923.0,1565387.0,3012612.0
2011-09-09,25.832412719726562,78.79510498046875,31.990474700927734,4581055.0,1522221.0,3903642.0
2011-09-12,24.07806396484375,77.61793518066406,31.501556396484375,2760455.0,1981434.0,4288358.0
2011-09-13,25.21702766418457,78.41539001464844,32.151390075683594,1733324.0,1830562.0,3931718.0
2011-09-14,25.78821563720703,82.40260314941406,34.08232498168945,1123736.0,1945736.0,5200929.0
2011-09-15,24.8702449798584,85.40250396728516,34.97972106933594,1591118.0,2180410.0,4777026.0
2011-09-16,25.24762725830078,87.33917999267578,35.38818359375,1331659.0,7550741.0,7887509.0
2011-09-19,24.07806396484375,82.59246826171875,34.78167724609375,669776.0,1993325.0,3224595.0
2011-09-20,24.717243194580078,86.57969665527344,35.67287826538086,1034169.0,1484559.0,2641362.0
2011-09-21,23.67347526550293,84.30128479003906,34.713592529296875,731623.0,1385456.0,2385333.0
2011-09-22,21.8613338470459,78.75713348388672,32.79503631591797,1457502.0,2158269.0,5021351.0
2011-09-23,22.449512481689453,78.83309173583984,32.293731689453125,1179061.0,2162140.0,5207533.0
2011-09-26,22.038127899169922,77.12427520751953,31.439659118652344,734940.0,1876945.0,5306710.0
2011-09-27,24.071264266967773,82.2507095336914,33.3891716003418,1184588.0,1965139.0,4113166.0
2011-09-28,24.85323715209961,81.37732696533203,32.955936431884766,1254986.0,1307437.0,2722945.0
2011-09-29,25.09803581237793,80.73177337646484,32.64649963378906,854323.0,1479512.0,3213371.0
2011-09-30,24.625446319580078,75.98507690429688,30.922883987426758,911387.0,2573341.0,7201518.0
2011-10-03,24.625446319580078,75.98507690429688,30.922883987426758,911387.0,2573341.0,7201518.0
2011-10-04,22.1367244720459,67.24356842041016,27.874849319458008,1124722.0,3288862.0,7053889.0
2011-10-05,23.462684631347656,72.43833923339844,29.33233642578125,990763.0,2591087.0,4541747.0
2011-10-06,24.93144416809082,75.63571166992188,30.26686668395996,849968.0,2557339.0,4607270.0
2011-10-07,24.90083885192871,77.12427520751953,31.495361328125,507532.0,1574690.0,4290206.0
2011-10-10,25.679412841796875,80.76973724365234,32.79503631591797,480283.0,1751548.0,3381225.0
2011-10-11,25.506019592285156,82.09881591796875,33.2653923034668,504477.0,1457496.0,2918576.0
2011-10-12,26.196205139160156,84.90885925292969,33.98331069946289,699294.0,2039253.0,3217130.0
2011-10-13,25.791616439819336,85.06074523925781,33.92759704589844,409795.0,1615052.0,3265116.0
2011-10-14,26.576990127563477,86.80754089355469,34.930206298828125,765803.0,1253244.0,3183197.0
2011-10-17,26.033004760742188,85.28860473632812,33.729549407958984,874467.0,1634072.0,4019764.0
2011-10-18,26.386594772338867,86.69361877441406,34.0885124206543,525382.0,1598887.0,3980826.0
2011-10-19,26.315196990966797,87.2252426147461,34.045188903808594,677948.0,1300595.0,2307509.0
2011-10-20,25.628414154052734,86.01009368896484,33.488189697265625,550958.0,1344034.0,2983797.0
2011-10-21,26.9135799407959,89.16190338134766,35.394371032714844,598281.0,1408050.0,3832887.0
2011-10-24,27.72955322265625,93.22505950927734,35.821407318115234,591120.0,1469010.0,2710174.0
2011-10-25,27.787349700927734,91.63017272949219,35.77189636230469,620843.0,1735493.0,3103470.0
2011-10-26,28.113744735717773,89.76946258544922,35.77808380126953,776684.0,1705465.0,2602385.0
2011-10-27,29.783090591430664,99.14895629882812,37.78948974609375,1117872.0,3437519.0,4088061.0
2011-10-28,30.53786849975586,100.6299057006836,38.25364685058594,1073349.0,2404540.0,3330207.0
2011-10-31,28.820924758911133,96.3009262084961,36.55170440673828,856158.0,1427954.0,2617454.0
2011-11-01,27.216171264648438,91.13651275634766,35.016849517822266,1023876.0,2141363.0,4415084.0
2011-11-02,28.627126693725586,96.60470581054688,35.877105712890625,972316.0,1999008.0,2678096.0
2011-11-03,29.68448829650879,99.37679290771484,37.51097869873047,1007369.0,2485766.0,5618806.0
2011-11-04,28.844717025756836,95.16172790527344,35.80903244018555,1050318.0,1562914.0,2884576.0
2011-11-07,29.830690383911133,95.31361389160156,35.976139068603516,1036835.0,1431188.0,2675624.0
2011-11-08,29.976884841918945,96.41484832763672,36.155609130859375,721396.0,1022548.0,2794669.0
2011-11-09,29.167709350585938,94.8958969116211,35.177757263183594,711280.0,1832658.0,3655191.0
2011-11-10,29.1881046295166,95.8072738647461,35.65431213378906,863622.0,1832415.0,2985140.0
2011-11-11,30.221675872802734,99.18690490722656,36.34747314453125,579367.0,1180756.0,2210002.0
2011-11-14,29.68109703063965,96.90850067138672,35.99469757080078,416151.0,1095210.0,1893280.0
2011-11-15,29.463502883911133,96.64269256591797,35.6171760559082,579147.0,1298564.0,2189465.0
2011-11-16,29.191505432128906,95.65536499023438,34.478416442871094,544153.0,1084933.0,3419133.0
2011-11-17,28.742721557617188,94.63008117675781,33.72337341308594,614889.0,1533192.0,3323821.0
2011-11-18,28.786916732788086,92.88331604003906,33.14160919189453,572209.0,1222488.0,3008101.0
2011-11-21,27.420166015625,87.52902221679688,31.767677307128906,575385.0,2022210.0,3224065.0
2011-11-22,27.032577514648438,88.44039154052734,31.464414596557617,538597.0,1381721.0,2623140.0
2011-11-23,26.332195281982422,85.55440521240234,30.511320114135742,595150.0,1640007.0,3237708.0
2011-11-24,26.58718490600586,85.93413543701172,30.80838966369629,453036.0,1106819.0,2747566.0
2011-11-25,26.332195281982422,85.13668823242188,31.142593383789062,571524.0,1214746.0,2701335.0
2011-11-28,27.99474334716797,91.21246337890625,32.76409149169922,591036.0,1606357.0,3318297.0
2011-11-29,28.54892921447754,91.06056213378906,32.751708984375,618630.0,1115522.0,2685605.0
2011-11-30,30.765657424926758,96.94647216796875,34.6455192565918,1473220.0,2440614.0,5352345.0
2011-12-01,30.337278366088867,96.2249755859375,34.15039825439453,878298.0,1467625.0,2842405.0
2011-12-02,30.42906379699707,97.6300048828125,34.41652297973633,552637.0,1402957.0,2684393.0
2011-12-05,30.602462768554688,97.89581298828125,34.78786087036133,562297.0,956361.0,2528174.0
2011-12-06,30.765657424926758,95.92118835449219,34.70121383666992,672961.0,1283400.0,2224773.0
2011-12-07,30.347482681274414,95.88320922851562,34.45366287231445,615522.0,1020310.0,2091769.0
2011-12-08,29.44310188293457,92.95925903320312,33.17874526977539,754714.0,1416453.0,2860961.0
2011-12-09,29.908885955810547,94.66805267333984,33.296329498291016,676625.0,1562631.0,2805392.0
2011-12-12,28.861722946166992,91.13651275634766,32.504150390625,459244.0,1009255.0,2272070.0
2011-12-13,28.885513305664062,91.44031524658203,32.77027893066406,419204.0,1111905.0,2487656.0
2011-12-14,27.199169158935547,87.30117797851562,31.09926986694336,1024355.0,1934603.0,4538410.0
2011-12-15,27.233169555664062,87.98470306396484,31.402528762817383,576111.0,1250505.0,3100241.0
2011-12-16,26.814983367919922,87.60498809814453,30.9383602142334,732389.0,2027599.0,5251479.0
2011-12-19,27.0291748046875,87.4910659790039,30.987869262695312,456031.0,918714.0,3241872.0
2011-12-20,28.535327911376953,90.0732650756836,32.3184814453125,731097.0,949283.0,2321189.0
2011-12-21,28.450332641601562,90.03528594970703,32.51034164428711,586303.0,1024379.0,1919814.0
2011-12-22,28.542129516601562,89.95933532714844,32.64031219482422,446361.0,678761.0,1347793.0
2011-12-23,28.912715911865234,89.54163360595703,32.49177932739258,225538.0,431090.0,810657.0
2011-12-26,28.912715911865234,89.54163360595703,32.49177932739258,225538.0,431090.0,810657.0
2011-12-27,28.695125579833984,89.76946258544922,32.6898193359375,87612.0,222374.0,570044.0
2011-12-28,27.79414939880371,87.45308685302734,31.625329971313477,381100.0,576355.0,1280047.0
2011-12-29,28.02874183654785,87.26321411132812,31.786243438720703,237514.0,707304.0,990264.0
2011-12-30,28.117141723632812,87.90876770019531,32.03379821777344,147370.0,371775.0,749416.0
2012-01-02,28.773317337036133,90.98462677001953,32.90024948120117,260735.0,767073.0,1620355.0
2012-01-03,28.559127807617188,93.30101776123047,34.218482971191406,845395.0,1192211.0,2679672.0
2012-01-04,28.25313949584961,93.376953125,34.57743453979492,600786.0,867658.0,2132005.0
2012-01-05,28.69171905517578,95.84524536132812,34.750728607177734,662665.0,1206364.0,2723050.0
2012-01-06,28.40953254699707,94.17440795898438,34.379390716552734,406905.0,1094656.0,1911346.0
2012-01-09,28.008342742919922,92.46559143066406,35.177757263183594,644285.0,1142008.0,3087412.0
2012-01-10,28.535327911376953,95.46549987792969,36.34127426147461,1090644.0,1644756.0,2949987.0
2012-01-11,29.1201114654541,95.92118835449219,36.47124099731445,598327.0,933111.0,2035241.0
2012-01-12,29.041913986206055,97.81986999511719,36.76212692260742,787845.0,1503791.0,2061301.0
2012-01-13,28.851520538330078,95.69335174560547,36.17417907714844,666326.0,1516124.0,2958139.0
2012-01-16,29.160911560058594,97.89581298828125,37.10870361328125,749174.0,950332.0,2000149.0
2012-01-17,29.6470890045166,100.25016021728516,38.39599609375,1344081.0,2002502.0,3547504.0
2012-01-18,29.5790958404541,100.25016021728516,38.513587951660156,705575.0,1073767.0,3030372.0
2012-01-19,32.02702331542969,102.94630432128906,38.96537399291992,3205619.0,1732159.0,2860549.0
2012-01-20,31.751628875732422,102.14884185791016,39.35527801513672,1329034.0,1314054.0,3275573.0
2012-01-23,31.78902816772461,102.14884185791016,39.534751892089844,1098963.0,990931.0,2283960.0
2012-01-24,31.840030670166016,103.43994140625,39.29957962036133,565073.0,1030741.0,2224542.0
2012-01-25,32.22081756591797,104.08550262451172,39.35527801513672,685099.0,966182.0,1791303.0
2012-01-26,32.80219650268555,106.13606262207031,40.4754638671875,1033069.0,1416848.0,2907762.0
2012-01-27,32.55400085449219,103.62982940673828,39.9803581237793,596358.0,1317072.0,2456825.0
2012-01-30,32.14601516723633,103.89564514160156,39.94941711425781,743643.0,1210363.0,1962533.0
2012-01-31,31.870630264282227,102.7944107055664,40.469276428222656,651228.0,1116371.0,2551733.0
2012-02-01,32.972198486328125,105.30064392089844,42.07840347290039,724520.0,1249444.0,3664839.0
2012-02-02,32.6118049621582,104.95886993408203,42.0845832824707,726194.0,1024438.0,2580196.0
2012-02-03,33.658973693847656,107.99677276611328,43.30998992919922,839512.0,1345076.0,2821086.0
2012-02-06,32.948402404785156,108.94611358642578,43.792728424072266,625830.0,1050919.0,2037744.0
2012-02-07,32.4010124206543,107.65501403808594,42.9262809753418,680501.0,957799.0,3268653.0
2012-02-08,32.3772087097168,107.54110717773438,42.70347595214844,645372.0,875314.0,2939786.0
2012-02-09,32.65260314941406,109.81950378417969,44.27545928955078,621885.0,1794694.0,4317421.0
2012-02-10,32.05082321166992,106.85757446289062,43.241920471191406,648964.0,1448247.0,2645764.0
2012-02-13,32.496212005615234,109.66761779785156,43.6689453125,459569.0,926510.0,1628428.0
2012-02-14,31.867229461669922,107.12339782714844,43.334739685058594,628987.0,1190194.0,2122166.0
2012-02-15,32.023624420166016,105.94620513916016,43.46471405029297,531519.0,1111851.0,2379308.0
